"Track URI","Track Name","Artist URI","Artist Name","Album URI","Album Name","Disc Number","Track Number","Track Duration (ms)","Added By","Added At"
"spotify:track:2gcms0w7HTmH1sG7KsZwzO","El Boom","spotify:artist:4VVEpEhC8NcR7AqNEds42U","Chimbala","spotify:album:4mz6MOD4TMS9jG3B7NnyCN","El Boom","1","1","219402","","2020-06-01T18:06:38Z"
"spotify:track:1gsz8zTpyj3ESg5PlLMJRl","Million Dollar Baby","spotify:artist:2Q2fYVYxFSmodq53BFyD6p, spotify:artist:26yFzc3IPtJB96UaRcnvkL","Cecilio G., Marvin Cruz","spotify:album:76rEMIsHHdHJ0un51sUvRv","Milion Dollar Baby (CEEGEEOTCP)","1","6","288204","","2020-05-31T11:31:44Z"
"spotify:track:4cQwU9jDzA67xbF2VA0PJ3","¿Entonces?","spotify:artist:5VyXOfvTQljStUXx1coETY, spotify:artist:2MqQvz7az8CqTuGoQQ1TnD","Robledo, Cubanbeef","spotify:album:6UEIHaK7dX0bPwxI0AE1HH","¿Entonces?","1","1","200000","","2020-05-30T11:19:21Z"
"spotify:track:3v11Dzqteb6I7h4Iwq59uF","Estar Aquí","spotify:artist:2V10Oq2sAheIVDSeW9QyFN, spotify:artist:3iY9PS7LxPnCVcCP7BjJOK","Delgao, Hens","spotify:album:1bk3k2w7OXKzYfGX8tHB2t","Estar Aquí","1","1","188919","","2020-05-30T11:03:39Z"
"spotify:track:2J9B63FawlTaPdg4eH5X03","Loco","spotify:artist:7a0XAaPaK2aDSqa8p3QnC7","Beéle","spotify:album:1uFr2PCsnDVZ71AiJnZYrb","Loco","1","1","204000","","2020-05-28T20:34:01Z"
"spotify:track:2U5cq89GCnsR1yixKkC8d5","Barking","spotify:artist:6ywXRaHY7m2DJ0dd7CsLAB","Ramz","spotify:album:0pgmZ0HKZYEIr71WHdaMN7","Barking","1","1","202826","","2020-05-27T11:49:05Z"
"spotify:track:6DDb7XRNUzeHmSoTbw5nmm","Pa toda la vida (feat. Mozart La Para)","spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9, spotify:artist:0odliLZMTk45CEVzF3Zocl","Don Patricio, Mozart La Para","spotify:album:0Ts0BIPx6Gcf7YZsn6EZ0W","Pa toda la vida (feat. Mozart La Para)","1","1","212330","","2020-05-25T22:06:35Z"
"spotify:track:14M8dLdMYo5rTxDVvIp85o","ATEO","spotify:artist:2LRoIwlKmHjgvigdNGBHNo","Feid","spotify:album:3js3vnaiDDghVu9ADH93Q5","FERXXO (VOL 1: M.O.R)","1","2","138680","","2020-05-20T10:11:05Z"
"spotify:track:0WxhO7pvOWqFJRMBQ3q3B2","Ronca","spotify:artist:7iK8PXO48WeuP03g8YR51W","Myke Towers","spotify:album:3dM5WCvdXdNqLE14d16GmJ","Easy Money Baby","1","17","149733","","2020-05-20T10:02:48Z"
"spotify:track:2qON8SpeBDBSoWCvDKuwbU","Bésame","spotify:artist:5gOJTI4TusSENizxhcG7jB, spotify:artist:1ackd5XprZEkH3McKbQD51","David Bisbal, Juan Magán","spotify:album:4RvfXzwyyTmAGfjW4WFAsE","Bésame","1","1","200961","","2020-05-20T10:00:49Z"
"spotify:track:135xSFw3QlVAgPZk8qUiX7","Me supo a poco","spotify:artist:1RTZXV2Txeij9hW1C88mfs","Marlon","spotify:album:4QYvsSTGMgj5VJjDENwUYb","Cosas que no se pagan con dinero","1","3","211185","","2020-05-17T16:23:41Z"
"spotify:track:4YI5EMDAMgraULSNj0A4pR","Laponia","spotify:artist:5Q30fhTc0Sl0Q4C5dOjhhQ","La La Love You","spotify:album:15GBLlgs8CbhCz3sXRGQLk","La la Love You","1","8","192253","","2020-05-13T08:23:42Z"
"spotify:track:1sPw28uimhBPPvxpwmfljV","Cuando Éramos Dos","spotify:artist:2rGri7YZ2eiCS58zgvmlQb, spotify:artist:5N3YDBGT2gUzXgLDTwPRi5","Sinsinati, Álvaro De Luna","spotify:album:7dyLWNY7CjNAPmxn9ideVQ","Cuando Éramos Dos","1","1","205059","","2020-05-11T16:01:33Z"
"spotify:track:5umY9qaaIVJY7cLROwjtCB","Mitad y Mitad (Boinbox Remix)","spotify:artist:7GmXwGXJSsmWTkCyk5Twux, spotify:artist:7dp8dR96gWncIypef8kTnS, spotify:artist:6kn7LhH5siatL0X1kefy0r","Kase.O, Najwa, BOXINBOX","spotify:album:4k9GfZnYkW0gxkY25xFmzG","Remixes y Regalos (Edición Spotify)","1","9","283280","","2020-05-08T11:47:46Z"
"spotify:track:6f4LYJwICqxoAILj82kwB0","Nunca Estoy","spotify:artist:5TYxZTjIPqKM8K8NuP9woO","C. Tangana","spotify:album:4OYHwdjX2Ocuj792RJETJ9","Nunca Estoy","1","1","162222","","2020-04-27T17:54:30Z"
"spotify:track:2zBgCRY5xJfbjPuG9MTSA2","Aleluya (Pt.2)","spotify:artist:2IMZYfNi21MGqxopj9fWx8","Rels B","spotify:album:6GXucyDVunCpe3OCoVo1xA","Para Llegar Arriba","1","2","155166","","2020-04-26T21:26:56Z"
"spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc","Life Is Good (feat. Drake)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:3TVXtAsR1Inumwj472S9r4","Future, Drake","spotify:album:5uCEoLCj3ZZZ1EtzQdQWVl","Life Is Good (feat. Drake)","1","1","237735","","2020-04-26T09:19:59Z"
"spotify:track:127QTOFJsJQp5LbJbu3A1y","Toosie Slide","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:3xIwVbGJuAcovYIhzbLO3J","Toosie Slide","1","1","247058","","2020-04-26T09:19:50Z"
"spotify:track:5Mi624HZtHnUUsz3JbM4FO","Oh Keira","spotify:artist:4YGQgS8rZcbt0VOsV6GPcv","Miren","spotify:album:4oiAfgkMzC9L8zx1nF6VaO","Oh Keira","1","1","134374","","2020-04-22T11:32:46Z"
"spotify:track:2dAtT2pr1be1N41fnhjkUI","Mandamientos","spotify:artist:25zX9PaDq2AuvsFQQMmKAG","Adridf","spotify:album:0LP4CwPHe3bKHnBC9ho3Gk","Mandamientos","1","1","128688","","2020-04-22T09:04:43Z"
"spotify:track:0w9nGGC4dZnymAuoZBm6AI","London (Winter Series 3)","spotify:artist:5JcO3FHEBbWTQMUHmWtU2g, spotify:artist:1QJbbsxg2wqidJj51d3otw, spotify:artist:0GABUps2B17UMu6M8tkEDS","Juancho Marqués, Natos y Waor, InnerCut","spotify:album:43YRxgD5m6ueHsHNWqz3wT","London (Winter Series 3)","1","1","192500","","2020-04-21T19:16:06Z"
"spotify:track:0wGoOwOvLGCZqz8mNFMpAC","360","spotify:artist:47MpMsUfWtgyIIBEFOr4FE","Lunay","spotify:album:46xbsFOp9g1WqTidQEs7YT","Épico","1","3","176000","","2020-04-21T11:57:25Z"
"spotify:track:0jT8Nl0shPS8115is0wD2Q","Favorito","spotify:artist:28gNT5KBp7IjEOQoevXf9N","Camilo","spotify:album:6xS6mQz1fQZ6eZE654J15I","Por Primera Vez","1","3","209765","","2020-04-21T08:32:17Z"
"spotify:track:4aAfLSx9IthpC3Pw5pNk3E","Como Si Fueras a Morir Mañana","spotify:artist:5Hsv8dUHHOdnn72q4XIVz7","Leiva","spotify:album:1T2uKSyUf7DBWOABtsmYLM","Nuclear","1","8","240984","","2020-04-20T22:28:53Z"
"spotify:track:2tGENA8xef0wABdHvyXwv9","La Cama - Remix","spotify:artist:47MpMsUfWtgyIIBEFOr4FE, spotify:artist:7iK8PXO48WeuP03g8YR51W, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY, spotify:artist:37230BxxYs9ksS7OkZw3IU, spotify:artist:1mcTU81TzQhprhouKaTkpq","Lunay, Myke Towers, Ozuna, Chencho Corleone, Rauw Alejandro","spotify:album:0hzFhU2sz14urAdELOUwtU","La Cama (Remix)","1","1","330240","","2020-04-19T10:30:43Z"
"spotify:track:6beHXSNNAPKhtlXvefJC7s","Trofeo","spotify:artist:77ziqFxp5gaInVrF2lj4ht","Sech","spotify:album:42hQAOCVyZC2UWqxR8Uasb","A Side","1","4","206761","","2020-04-18T14:36:28Z"
"spotify:track:6ULxFpI5gp5XIVU1dyn4od","Mil Razones","spotify:artist:64PIeisw79uNk8zv5CrCyS, spotify:artist:0ItOFzqIuYuowqlrjJlNTH","LUIS BREA, El Miedo","spotify:album:7gXI6Rloxsv8R1A4onLBYf","Luis Brea y el Miedo","1","4","252240","","2020-04-13T10:07:26Z"
"spotify:track:6t9vQO3Ymir0ClkB9we47F","El ritmo del garaje","spotify:artist:5Fv0DQ1ZBuc2DlidtOUCZr","Loquillo","spotify:album:0zNfpXDuxmLVYoWYhIrTnU","Cuéntame cómo pasó La Movida. La década de oro del Pop español","1","21","293533","","2020-04-13T09:59:18Z"
"spotify:track:5mBWQ675Eb4j4fn6iuNnOe","Dime Bbsita","spotify:artist:5VyXOfvTQljStUXx1coETY, spotify:artist:5H18IK2f3v053mJ4t5at8w","Robledo, Alex Martini","spotify:album:51umKcxYWMVU7qjxO4eWzS","Dime Bbsita","1","1","174196","","2020-04-10T21:16:43Z"
"spotify:track:3iQOfefMGDVDwo8dZoco8T","PORFA","spotify:artist:2LRoIwlKmHjgvigdNGBHNo, spotify:artist:14zUHaJZo1mnYtn6IBRaRP","Feid, Justin Quiles","spotify:album:0FtoBBioPqwfaFNRhvv0dc","PORFA","1","1","233000","","2020-04-10T20:26:46Z"
"spotify:track:1VHM7HjNxtZkApy2EabI4e","El Mundo Tras el Cristal","spotify:artist:5UYbCAN2H4Yr4f46tN5AeD","La Guardia","spotify:album:1hQmICC4YS92qv5flhbNYs","2 En 1 - Vamonos - Cuando Brille El Sol","1","1","205066","","2020-04-10T19:40:24Z"
"spotify:track:6tu2FHuKL9C8pwNrityweQ","Te quiero","spotify:artist:60uh2KYYSCqAgJNxcU4DA0","Hombres G","spotify:album:2lsc9HZQaNf3gT7lIys2vN","Las baladas (Los singles vol II)","1","4","225760","","2020-04-10T11:23:16Z"
"spotify:track:6ZoOG5syYD7pQTkwdYQKeo","Más Colao Que el Colacao","spotify:artist:5Q30fhTc0Sl0Q4C5dOjhhQ","La La Love You","spotify:album:15GBLlgs8CbhCz3sXRGQLk","La la Love You","1","2","161186","","2020-04-10T11:11:43Z"
"spotify:track:4lMOQR1rRW5hJgJXOtKraL","Relación","spotify:artist:77ziqFxp5gaInVrF2lj4ht","Sech","spotify:album:378KGomt21mlfxD786uF7c","Relación","1","1","184254","","2020-04-08T10:47:43Z"
"spotify:track:2jGtKxyWHULVXbT75IWGZG","Pikete Italiano","spotify:artist:3mvje4iLJHQX3Wr757PSmf","KvndySwing","spotify:album:40kJnMd08axVm5Ex7ttJev","Gelato","1","2","188181","","2020-04-07T21:47:16Z"
"spotify:track:1algWk375QvT1XNJJbRsGM","Demasiado Loco","spotify:artist:3vQ0GE3mI0dAaxIMYe5g7z","Paulo Londra","spotify:album:0qJkFmVwwNXP6fvSemDZqn","Homerun","1","5","166548","","2020-04-02T23:54:52Z"
"spotify:track:7y7wBlwoftRZQIWcFGv0IY","Jóvenes Eternamente","spotify:artist:4P9xDIEyrtAeXRI6xOl2TS","Pol 3.14","spotify:album:0sKqADtq6YTITGntvnwL91","Jóvenes Eternamente","1","3","267645","","2020-03-31T12:38:58Z"
"spotify:track:7CftjFPCNYKLLAxDHp82vz","Jóvenes no tan Locos","spotify:artist:1nwjHzOUQZsNYX8xoWiGVC","Funzo & Baby Loud","spotify:album:14a6dhoUlsDJj2FH30iGVN","Jóvenes no tan Locos","1","1","178578","","2020-03-25T19:34:37Z"
"spotify:track:3FkmSUR7gcQHz1PhJW52Zy","De Ti Me Olvido","spotify:artist:6qyklgt2wzPT7KRdu15ZFL, spotify:artist:4bWHA8fMNjzfGPQqnh5D6y, spotify:artist:3XOMOMdcShaVEZi9xtuMNu","Love Yi, Recycled J, Naes Beats","spotify:album:4wBiT4yezE5fiWp8m0LOPI","De Ti Me Olvido","1","1","221922","","2020-03-23T16:21:21Z"
"spotify:track:3z5QE16DtyXy4SM3rVMIWY","Jóvenes to Locos","spotify:artist:1nwjHzOUQZsNYX8xoWiGVC","Funzo & Baby Loud","spotify:album:5w6LdThmP8wanqIkxjhaYT","Jóvenes to Locos","1","1","161442","","2020-03-23T13:13:08Z"
"spotify:track:5SeYlZyKVENMOxiSPQkKyw","El Fin del Mundo","spotify:artist:5Q30fhTc0Sl0Q4C5dOjhhQ, spotify:artist:31IVfzTQ5bAPL8XMrO6dVx","La La Love You, Axolotes Mexicanos","spotify:album:4VfiuZYoSkkLs7N68l75jN","El Fin del Mundo","1","1","188093","","2020-03-21T16:05:42Z"
"spotify:track:0HkLxd8oNOo5BFQsIvtkvO","Intoxicao","spotify:artist:5TYxZTjIPqKM8K8NuP9woO","C. Tangana","spotify:album:19lX6EAXyt4uROdcsgnoiX","Ídolo","1","5","206693","","2020-03-16T19:02:14Z"
"spotify:track:7LQLbChhh7aURz53yOTLAr","Entre Poetas y Presos","spotify:artist:036IY6CphXdsPiqIXdqvCP","La Raíz","spotify:album:0GB3w2P0EK3REk02nDLaue","Entre Poetas y Presos","1","2","267679","","2020-03-16T18:57:59Z"
"spotify:track:4z6wo6PJG4Fve45OXK6D9m","Infeliz","spotify:artist:4SsVbpTthjScTS7U2hmr1X, spotify:artist:4q3ewBCX7sLwd24euuV69X","Arcangel, Bad Bunny","spotify:album:0CPLMVp7rMi3BkzAMve96K","Historias de un Capricornio","1","5","221103","","2020-03-11T14:30:33Z"
"spotify:track:7tujM013GDVU2TNK1VV3ds","Rojo","spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5","J Balvin","spotify:album:2JsshJwuZYg4sxp5e0PPJ7","Rojo","1","1","151146","","2020-03-11T14:30:32Z"
"spotify:track:3OaunNUlXXs5e2PXtNAzzG","UCLA","spotify:artist:5eIbEEQnDM8yuDVB0bimSP, spotify:artist:4isewEHTP7Az2QheDdBQ6J","RL Grime, 24hrs","spotify:album:7GpuEZzRrPT4IGiEuWaBzy","NOVA","1","13","192000","","2020-03-09T00:23:05Z"
"spotify:track:3PtT7oWa1bKzIEkZY2tGvR","22:23","spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9","Don Patricio","spotify:album:3csptRFuVuyE9utHMLVCTe","22:23","1","1","201818","","2020-03-07T03:10:59Z"
"spotify:track:21Oh0PHE9KQPXPUvXk7sY9","100 Preguntas","spotify:artist:1i8SpTcr7yvPOmcqrbnVXY","Ozuna","spotify:album:1uCbmWZsZfSMpdUXZ29EH7","100 Preguntas","1","1","178080","","2020-03-06T02:08:53Z"
"spotify:track:6qr5QZueNxjHMWPMls8G6l","En otra historia","spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9","Don Patricio","spotify:album:3nUENFiBRRQNI0zExFP9DL","En otra historia","1","1","182828","","2020-03-01T01:27:21Z"
"spotify:track:3T1egHTtRtYoal4SPUJAAe","Quédate conmigo","spotify:artist:7D62OQfwvslnxJn9DkZm2F, spotify:artist:4gnG14mIS3ejJyqqyJHhsN","Pole., Pilar Moxó","spotify:album:0HHDM7CgwbrHRGxRR69Us6","Quédate conmigo","1","1","216032","","2020-03-01T00:11:08Z"
"spotify:track:1bzrqNk4rZJuq4iXsutcXw","Desconfiao","spotify:artist:3iY9PS7LxPnCVcCP7BjJOK, spotify:artist:67TDVqPf5B8RQzCg2yZpBk","Hens, Lionware","spotify:album:7o9C9v3OOOT0Mp1qq9IEPl","Desconfiao","1","1","169142","","2020-02-29T01:46:09Z"
"spotify:track:2hEAzeVjXO2tVyaxbDTw99","Intoxicao","spotify:artist:3iY9PS7LxPnCVcCP7BjJOK","Hens","spotify:album:5sxa0jw2OnXMG4TBqSCcNn","Intoxicao","1","1","131919","","2020-02-29T00:55:04Z"
"spotify:track:1a071Cx7zQpmyOOb8y0PIq","Batmóvil","spotify:artist:3iY9PS7LxPnCVcCP7BjJOK, spotify:artist:7D62OQfwvslnxJn9DkZm2F","Hens, Pole.","spotify:album:1EI5zNuRrqLGx2zfPaCJmM","Batmóvil","1","1","203233","","2020-02-29T00:53:22Z"
"spotify:track:3b6FrdBVXMV8bT0W9Sm4JU","Cholo","spotify:artist:7eH1UUCyxL8Wf9PztvvPJ6","Arce","spotify:album:0nFIAsLOuavv8a9xPY2JK9","Pedigrí","1","3","268612","","2020-02-27T17:43:26Z"
"spotify:track:37g560SILUk2rfaVLBw52t","Menos Mal","spotify:artist:30HlKUFTsqlFQsPfyv2yuM","Danny Romero","spotify:album:7yNonqd3rd95zD7VO3mjb8","Menos Mal","1","1","177949","","2020-02-25T20:25:34Z"
"spotify:track:1mF6sMUsRU9MisrdB9qWvg","Mejor","spotify:artist:0KPX4Ucy9dk82uj4GpKesn, spotify:artist:77ziqFxp5gaInVrF2lj4ht","Dalex, Sech","spotify:album:0QVcNjwxgVhBzZfnsfENXH","Mejor","1","1","201361","","2020-02-22T04:27:14Z"
"spotify:track:4QPLtCSQh10inI5iwUoG2p","Mil Tequilas","spotify:artist:1tMWkquIkQtVD6vaZlDbSQ","Chema Rivas","spotify:album:5tjBHzuZLK5627gummmA1Y","Mil Tequilas","1","1","255450","","2020-02-22T04:25:49Z"
"spotify:track:7xX3wvvcZvxGCa06KlgTCp","Tú","spotify:artist:7iK8PXO48WeuP03g8YR51W","Myke Towers","spotify:album:3dM5WCvdXdNqLE14d16GmJ","Easy Money Baby","1","2","204746","","2020-02-19T21:30:19Z"
"spotify:track:4EoL9ORsqIQOppIpQFuPDK","Mi accidente preferido (con Juancho Sidecars y Sidecars)","spotify:artist:0QE9iXPzgSaBq34OqIZ4n2, spotify:artist:0SbrR0n1dENC05Dg3Wt5wH, spotify:artist:1OxGzd3ks0V8CVWtXT1VMj","Despistaos, Juancho Sidecars, Sidecars","spotify:album:5q1rE767rQUI2tzvrU0ExF","Estamos enteros","1","3","206260","","2020-02-19T03:00:52Z"
"spotify:track:1OagS2trK0aRoDhQd9tALB","En Privao","spotify:artist:5JcO3FHEBbWTQMUHmWtU2g, spotify:artist:1O77s4Fe4GrRPBlUKRUcEw","Juancho Marqués, J Dose","spotify:album:2WzIM6jELLOQ2IO2kKNZsF","Blue Sundays","1","5","173592","","2020-02-18T15:37:49Z"
"spotify:track:64vB5VGDLpBecqgWOLVNI4","Nos Vamos a Comer el Mundo","spotify:artist:5JcO3FHEBbWTQMUHmWtU2g, spotify:artist:1vBn5Puz4mdZopZEHq1QDq","Juancho Marqués, La Maravillosa Orquesta del Alcohol","spotify:album:2WzIM6jELLOQ2IO2kKNZsF","Blue Sundays","1","7","246000","","2020-02-18T15:11:36Z"
"spotify:track:3eJr6E40w79CEFlWEN0yLC","Dile","spotify:artist:7eH1UUCyxL8Wf9PztvvPJ6","Arce","spotify:album:7fIKb69LjyKzi3eAQku728","Dile","1","1","206511","","2020-02-17T19:29:51Z"
"spotify:track:7qDTAQ9xb8V0w4hsoo4GyB","Mil Pecados","spotify:artist:5JcO3FHEBbWTQMUHmWtU2g, spotify:artist:5Zn0af1O7iYPF95RlsBVun","Juancho Marqués, Gabriel Fernández","spotify:album:7vcXrSc3D2EoyaBpFOrIvg","Álbum Uno","1","13","277200","","2020-02-17T17:19:34Z"
"spotify:track:4r2IrqOOdh3dPUKyvRHaSE","Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix","spotify:artist:6vPXtLmNd3mW0dd1Rb9eQ9, spotify:artist:7FNnA9vBm6EKceENgCGRMb, spotify:artist:1mcTU81TzQhprhouKaTkpq","Don Patricio, Anitta, Rauw Alejandro","spotify:album:5wyTw4hwoCh47W3Dddi4bq","Contando Lunares (feat. Anitta & Rauw Alejandro) [Remix]","1","1","270532","","2020-02-17T17:14:31Z"
"spotify:track:74OHxW9pnL556uodW2m6SQ","La Placita","spotify:artist:5Uox3n7m4W2CoM9MmHPJwQ, spotify:artist:4oNsvVnFz4HQ0UPpPFSuJX, spotify:artist:7q3hzOFspDedtkyBi1Azc8","Delaossa, Easy-S, J.Moods","spotify:album:6l0tL9pnIWqrTyLhRfMW64","La Placita","1","1","228292","","2020-02-17T14:42:46Z"
"spotify:track:3JHpk0DOTOzyh0777JFAky","Diosa","spotify:artist:7iK8PXO48WeuP03g8YR51W","Myke Towers","spotify:album:3dM5WCvdXdNqLE14d16GmJ","Easy Money Baby","1","12","214013","","2020-02-16T00:45:03Z"
"spotify:track:3wYRLYuO1M88d8woWUIxct","Ignorantes","spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:77ziqFxp5gaInVrF2lj4ht","Bad Bunny, Sech","spotify:album:7Hw9RJbQPN0gUx4xjgFLhj","Ignorantes","1","1","210606","","2020-02-14T19:16:46Z"
"spotify:track:74D7JUfU6HYeMx4bZhsHnG","What If I Told You That I Love You","spotify:artist:4rTv3Ejc7hKMtmoBOK1B4T","Ali Gatie","spotify:album:0FJdFiVzdDw7YXiNdds38M","What If I Told You That I Love You","1","1","193667","","2020-02-14T14:47:12Z"
"spotify:track:6uYgCE2OEulOw5zhHvZsHf","Love Me More","spotify:artist:6Xgp2XMz1fhVYe7i6yNAax","Trippie Redd","spotify:album:0tKX7BLXiiRgXUKYdJzjEz","A Love Letter To You 4","1","4","143712","","2020-02-07T19:10:32Z"
"spotify:track:5IaHrVsrferBYDm0bDyABy","Taste (feat. Offset)","spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW","Tyga, Offset","spotify:album:0yd01cU78rnlFXq6vRxPSR","Taste (feat. Offset)","1","1","232959","","2020-02-07T19:06:39Z"
"spotify:track:7sQKy5vlPQllr0k9IjYJv3","Sigues Con El","spotify:artist:3fZk3Gm5dN5v5yfYMQ04Bx, spotify:artist:4SsVbpTthjScTS7U2hmr1X, spotify:artist:77ziqFxp5gaInVrF2lj4ht","Dímelo Flow, Arcangel, Sech","spotify:album:1y0pdsLO6cixGzAv7Sf8rf","Sigues Con El","1","1","226532","","2020-02-03T17:20:20Z"
"spotify:track:3PKk9pGTfQBINlJrEyrH6c","Una Vez Más","spotify:artist:0tmwSHipWxN12fsoLcFU3B, spotify:artist:3RtNN1VnooWEn3KQk03DUL","Manuel Turizo, Noriel","spotify:album:4XR9MgIR3Uvgz79jJ7imiI","Una Vez Más","1","1","252000","","2020-02-03T04:58:20Z"
"spotify:track:5CQzOnFWI0liUblbHYVNge","La Cama","spotify:artist:47MpMsUfWtgyIIBEFOr4FE, spotify:artist:7iK8PXO48WeuP03g8YR51W","Lunay, Myke Towers","spotify:album:5Jl9YOVZyAud3rdug5uLDi","La Cama","1","1","189295","","2020-02-02T03:47:47Z"
"spotify:track:7AyXdBQAgRLJBK72gqq0Hz","Te Busco","spotify:artist:77ziqFxp5gaInVrF2lj4ht, spotify:artist:2DspEsT7UXGKd2VaaedgG4","Sech, Alex Rose","spotify:album:7sxSaAYrq3kXLmTuGkIBFU","The Sensation","1","4","158824","","2020-01-30T22:53:54Z"
"spotify:track:5yywVwjoDHo96WwbKmwL2E","Si Tú Me Quisieras","spotify:artist:2t7vyRN71qtQT18frElAnV, spotify:artist:5XJDexmWFLWOkjOEjOVX3e","Maikel Delacalle, Eladio Carrion","spotify:album:6g8j411zc522cmMmApE6n6","Si Tú Me Quisieras","1","1","167894","","2020-01-29T17:36:47Z"
"spotify:track:4QtQgsK7DChmU4EM5NtqyK","Borracho De Amor","spotify:artist:5DUlefCLzVRzNWaNURTFpK, spotify:artist:0vR2qb8m9WHeZ5ByCbimq2","Cali Y El Dandee, Reik","spotify:album:5UQzf2MzbX7qGysHDX11Pg","Borracho De Amor","1","1","175706","","2020-01-29T17:29:38Z"
"spotify:track:136CX6wDztVvmLqqdDeghV","Es Normal","spotify:artist:2663St0NB1IsbMnlF69AeW, spotify:artist:0KPX4Ucy9dk82uj4GpKesn, spotify:artist:7kXCcNRLEnblbTAppPraBp, spotify:artist:1jSjfSgDjedJdi5MoyRu78, spotify:artist:4h6Eg0dBZ4Fr8vRcSn8r5r","Menor Menor, Dalex, Milly, Lary Over, Sharo Towers","spotify:album:6gd4K4wOY9knRtrgIvLz7D","Es Normal","1","1","249213","","2020-01-29T17:29:30Z"
"spotify:track:1BjOuCJCLpW0a8dkfCIxJ1","Luna Negra","spotify:artist:3FMSruo9bVg1Nz93Y2VamA","Beltran","spotify:album:0jZ8ZiBwt1EgwQUrbDXJSH","La Memoria del Agua","1","4","141065","","2020-01-26T10:48:43Z"
"spotify:track:6Y4PDQv4XjYjHLeLmvyOt0","Si Te Vas","spotify:artist:77ziqFxp5gaInVrF2lj4ht, spotify:artist:1i8SpTcr7yvPOmcqrbnVXY","Sech, Ozuna","spotify:album:2S6p0g6YzG3609Ty45i5Cq","Si Te Vas","1","1","204906","","2020-01-16T10:25:49Z"
"spotify:track:5Cbo7oz78gqkzV3EAM63VA","+","spotify:artist:7eLcDZDYHXZCebtQmVFL25, spotify:artist:5DUlefCLzVRzNWaNURTFpK","Aitana, Cali Y El Dandee","spotify:album:6zardvJflEyoRedCUCBUw9","+","1","1","219367","","2020-01-15T12:33:02Z"
"spotify:track:4ptmvueuWgilsYwI6u9V46","Tu Historia y la Mía","spotify:artist:3iY9PS7LxPnCVcCP7BjJOK, spotify:artist:0hTpzLejwiEa2ClxGbVvty","Hens, Only","spotify:album:47wAYXNqv9nASiI6jLNFcT","Tu Historia y la Mía","1","1","200440","","2020-01-14T23:42:23Z"
"spotify:track:2XdRo1lasJsdzidxhoLua7","Gloria","spotify:artist:1QJbbsxg2wqidJj51d3otw, spotify:artist:7eH1UUCyxL8Wf9PztvvPJ6","Natos y Waor, Arce","spotify:album:3sz0LJQb9GHW0XNTaVNZD3","Gloria","1","1","179482","","2020-01-14T23:10:19Z"
"spotify:track:2LCjKx2RWoEip8VahAXJmg","Huella (feat. Pitizion)","spotify:artist:7eH1UUCyxL8Wf9PztvvPJ6, spotify:artist:0GWdY55YF6xzN5L1A0X8nq","Arce, Pitizion","spotify:album:0nFIAsLOuavv8a9xPY2JK9","Pedigrí","1","4","188219","","2020-01-13T00:58:22Z"
"spotify:track:19OsDvOm2hw28Bqg7wo4Ox","Cicatrices","spotify:artist:1QJbbsxg2wqidJj51d3otw","Natos y Waor","spotify:album:1lASvFkra4rNUh4QNZS0u1","Cicatrices","1","2","180000","","2020-01-13T00:44:10Z"
"spotify:track:1eQBEelI2NCy7AUTerX0KS","Ultralight Beam","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:7gsWAHLeT0w7es6FofOXk1","The Life Of Pablo","1","1","320680","","2020-01-12T00:34:50Z"
"spotify:track:0mcBgVRVsvESTkEyVHt7Ue","No Vuelvas Más","spotify:artist:1TtXnWcUs0FCkaZDPGYHdf","Darell","spotify:album:4VNUfBtbxnBGDbhiGuRiw0","No Vuelvas Más","1","1","239093","","2020-01-09T12:57:20Z"
"spotify:track:6qqd7DGn2VXzxsR4k3Ycun","Fantasias - Unplugged","spotify:artist:1mcTU81TzQhprhouKaTkpq, spotify:artist:329e4yvIujISKGKz1BZZbO","Rauw Alejandro, Farruko","spotify:album:2NQINd10CuEMzd7wBMZc7G","Fantasias (Unplugged)","1","1","200593","","2020-01-07T17:30:56Z"
"spotify:track:2f237byd0A2w0fLlnVDOV4","Patek","spotify:artist:1i8SpTcr7yvPOmcqrbnVXY, spotify:artist:2R21vXR83lH98kGeO99Y66, spotify:artist:7hJcb9fa4alzcOq3EaNPoG","Ozuna, Anuel AA, Snoop Dogg","spotify:album:7f6r6ijWtMJ0QYydwuCYvH","Nibiru","1","9","249733","","2020-01-07T17:14:01Z"
